"tool","cutting_depth_ai","tool_diameter_d","diameter_ae","feed_vel_f","revol_n","num_of_inserts_z","feet_per_insert_fz","cut_vel_vc","energy","time","distance"
"wsp1030",0.001,0.04,0.026,37.92,33.8204254070278,2,0.0001557244358485,15300,14726.0006521106,14.328,543.31776
"wsp1030",0.001,0.04,0.04,41.712,33.8166666666667,2,0.000171315919172,15298.2995859209,16791.6066640354,13.04,543.92448
"wsp1030",0.001,0.04,0.038,41.712,35.5,2,0.0001631924882629,16059.821645151,15960.4725896949,13.04,543.92448
"wsp1030",0.001,0.04,0.032,41.712,35.5,2,0.0001631924882629,16059.821645151,14722.3382504695,13.04,543.92448
"wsp1030",0.001,0.04,0.026,41.712,35.5,2,0.0001631924882629,16059.821645151,13407.4530759264,13.04,543.92448
"wsp1030",0.001,0.04,0.04,34.128,35.1333333333333,2,0.0001349146110056,15893.9455530415,17569.2899792503,15.904,542.771712
"wsp1030",0.001,0.04,0.038,34.128,35.1333333333333,2,0.0001349146110056,15893.9455530415,17995.7707433984,15.904,542.771712
"wsp1030",0.001,0.04,0.032,34.128,35.1333333333333,2,0.0001349146110056,15893.9455530415,16575.2409109234,15.904,542.771712
"wsp1030",0.001,0.04,0.026,34.128,35.1333333333333,2,0.0001349146110056,15893.9455530415,15510.6599350426,15.904,542.771712
"wsp1030",0.001,0.04,0.04,34.1496,31.62,2,0.00015,14304.5509977373,19844.2707117603,15.904,543.1152384
"wsp1030",0.001,0.04,0.038,34.1496,31.62,2,0.00015,14304.5509977373,19332.767640312,15.904,543.1152384
"wsp1030",0.001,0.04,0.032,34.1496,31.62,2,0.00015,14304.5509977373,17884.0459364978,15.904,543.1152384
"wsp1030",0.001,0.04,0.026,34.1496,31.62,2,0.00015,14304.5509977373,16297.5925552669,15.904,543.1152384
"wsp1030",0.001,0.04,0.04,41.7384,38.6466666666667,2,0.00015,17483.3401083456,14625.8295650122,13.072,545.6043648
"wsp1030",0.001,0.04,0.038,41.7384,38.6466666666667,2,0.00015,17483.3401083456,15082.3468250917,13.024,543.6009216
"wsp1030",0.001,0.04,0.032,41.7384,38.6466666666667,2,0.00015,17483.3401083456,13787.6382600661,13.024,543.6009216
"wsp1030",0.001,0.04,0.026,41.7384,38.6466666666667,2,0.00015,17483.3401083456,12812.6270402015,13.024,543.6009216
"wsp1030",0.001,0.04,0.04,30.3552,28.1066666666667,2,0.00015,12715.1564424332,22741.5349292814,17.872,542.5081344
"wsp1030",0.001,0.04,0.038,30.3552,28.1066666666667,2,0.00015,12715.1564424332,22272.3776278913,17.872,542.5081344
"wsp1030",0.001,0.04,0.032,30.3552,28.1066666666667,2,0.00015,12715.1564424332,20556.6008026267,17.872,542.5081344
"wsp1030",0.001,0.04,0.026,30.3552,28.1066666666667,2,0.00015,12715.1564424332,18864.2082770664,17.872,542.5081344
"wsp1030",0.001,0.04,0.04,45.5328,42.16,2,0.00015,19072.7346636498,13205.5546146361,11.952,544.2080256
"wsp1030",0.001,0.04,0.038,45.5328,42.16,2,0.00015,19072.7346636498,13653.7043385753,11.952,544.2080256
"wsp1030",0.001,0.04,0.032,45.5328,42.16,2,0.00015,19072.7346636498,12459.0044671823,11.952,544.2080256
"wsp1030",0.001,0.04,0.026,45.5328,42.16,2,0.00015,19072.7346636498,11544.4157557365,11.952,544.2080256
"wsp1030",0.001,0.04,0.04,34.128,35.8166666666667,2,0.0001323406235458,16203.0782701547,18499.2322738812,15.904,542.771712
"wsp1030",0.001,0.04,0.038,34.128,35.8166666666667,2,0.0001323406235458,16203.0782701547,18138.9499488659,15.904,542.771712
"wsp1030",0.001,0.04,0.032,34.128,35.8166666666667,2,0.0001323406235458,16203.0782701547,16795.6139442488,15.904,542.771712
"wsp1030",0.001,0.04,0.026,34.128,35.8166666666667,2,0.0001323406235458,16203.0782701547,15306.1937707041,15.904,542.771712
"wsp4240",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,78350.532049235,23.584,0.373020266666667
"wsp4240",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,78707.0291747746,23.59,0.373115166666667
"wsp4240",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,78998.7926154956,23.608,0.373399866666667
"wsp4240",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,79079.1507806857,23.63,0.373747833333333
"wsp4240",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,78972.8792870254,23.616,0.3735264
"wsp4240",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,78592.2379705774,23.648,0.374032533333333
"wsp4240",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,78347.465123606,23.608,0.373399866666667
"wsp4240",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,77044.8980859074,23.566,0.372735566666667
"wsp4240",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,77309.1681128291,23.598,0.3732417
"wsp4240",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,75888.8453913635,23.584,0.373020266666667
"wsp4240",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,76711.8155872238,23.63,0.373747833333333
"wsp4240",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,77187.7142695774,23.64,0.373906
"wsp4240",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,77099.14991782,23.576,0.372893733333333
"wsp4240",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,76970.968178946,23.672,0.374412133333333
"wsp4240",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,76621.2748771172,23.576,0.372893733333333
"wsp4240",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,76279.0303688216,23.63,0.373747833333333
"wsp4240",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,75789.9560284402,23.59,0.373115166666667
"wsp4240",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,75459.3758904908,23.616,0.3735264
"wsp4240",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,75805.8171791067,23.622,0.3736213
"wsp4240",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,75561.3796836352,23.622,0.3736213
"wsp4240",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,75867.7120047309,23.64,0.373906
"wsp4240",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,76468.7574564734,23.718,0.3751397
"wsp4240",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,75378.7604228664,23.694,0.3747601
"wsp4240",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,75315.7995880861,23.662,0.374253966666667
"wsp4240",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,75468.7011225954,23.662,0.374253966666667
"wsp4240",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,75308.169428842,23.64,0.373906
"wsp4240",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,74579.5647015221,23.648,0.374032533333333
"wsp4240",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,74563.7021683184,23.648,0.374032533333333
"wsp4240",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,74405.635178933,23.616,0.3735264
"wsp4240",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,73958.5049107888,23.654,0.374127433333333
"wsp4240",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,73803.6589132759,23.694,0.3747601
"wsp4240",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,73407.1433457017,23.686,0.374633566666667
"wsp4240",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,73275.7506971289,23.686,0.374633566666667
"wsp4240",0.002,0.04,0.03,0.0158166666666667,2108,3,0.00015,0.265,73390.3402794988,23.662,0.374253966666667
